id_troncon,score_h1,score_h3,score_h5
BOR01997,0.04306,0.09098,0.12787
BOR01998,0.01876,0.0403,0.05724
BOR01999,0.06992,0.14566,0.20304
BOR02000,0.0156,0.03358,0.04777
BOR02001,0.02856,0.0609,0.08609
BOR02002,0.00507,0.01102,0.01578
BOR02003,0.02922,0.06229,0.08803
BOR02004,0.01595,0.03434,0.04885
BOR02005,0.00405,0.00881,0.01262
BOR02006,0.02999,0.06389,0.09026
BOR02007,0.03916,0.08294,0.11674
BOR02008,0.00481,0.01045,0.01496
BOR02009,0.0701,0.14603,0.20355
BOR02010,0.07888,0.16367,0.22765
