id_troncon,score_h1,score_h3,score_h5
LYO01998,0.01064,0.02335,0.03356
LYO01999,0.03727,0.08023,0.11376
LYO02000,0.01714,0.03743,0.05358
LYO02001,0.00751,0.01654,0.02381
LYO02002,0.03204,0.06922,0.09837
LYO02003,0.0313,0.06766,0.09618
LYO02004,0.02166,0.04714,0.06732
LYO02005,0.09353,0.19553,0.27243
LYO02006,0.02578,0.05593,0.0797
LYO02007,0.00508,0.01121,0.01617
LYO02008,0.03398,0.0733,0.10408
LYO02009,0.00521,0.0115,0.01658
LYO02010,0.03036,0.06567,0.09339
LYO02011,0.00654,0.01442,0.02077
LYO02012,0.01047,0.02299,0.03305
LYO02013,0.02707,0.05867,0.08357
LYO02014,0.03898,0.08384,0.11879
LYO02015,0.08055,0.16936,0.23675
LYO02016,0.15164,0.31025,0.42656
LYO02017,0.00606,0.01335,0.01925
LYO02018,0.02754,0.05969,0.085
LYO02019,0.0873,0.18301,0.25537
LYO02020,0.01817,0.03965,0.05673
LYO02021,0.04444,0.09524,0.13465
LYO02022,0.01569,0.03429,0.04914
LYO02023,0.02457,0.05336,0.0761
LYO02024,0.0175,0.03822,0.0547
LYO02025,0.01879,0.04098,0.05862
LYO02026,0.01898,0.0414,0.05921
LYO02027,0.0064,0.01411,0.02033
LYO02028,0.00517,0.01142,0.01647
LYO02029,0.06295,0.13352,0.18759
LYO02030,0.00805,0.01772,0.02551
LYO02031,0.03427,0.07392,0.10494
LYO02032,0.02769,0.05999,0.08542
LYO02033,0.01771,0.03866,0.05533
LYO02034,0.05356,0.11418,0.1609
LYO02035,0.09676,0.20201,0.28123
LYO02036,0.03035,0.06565,0.09336
LYO02037,0.02572,0.05581,0.07954
LYO02038,0.03409,0.07354,0.10441
LYO02039,0.1381,0.28384,0.39146
LYO02040,0.00795,0.0175,0.02519
LYO02041,0.01322,0.02896,0.04155
LYO02042,0.09462,0.19772,0.2754
LYO02043,0.01033,0.02269,0.03261
LYO02044,0.0249,0.05406,0.07708
LYO02045,0.00889,0.01955,0.02813
LYO02046,0.00681,0.015,0.02162
LYO02047,0.02759,0.05978,0.08512
LYO02048,0.02157,0.04694,0.06704
LYO02049,0.0184,0.04015,0.05743
LYO02050,0.00793,0.01745,0.02513
LYO02051,0.01022,0.02244,0.03226
LYO02052,0.01065,0.02339,0.03362
LYO02053,0.03951,0.08494,0.12033
LYO02054,0.06073,0.12896,0.1813
LYO02055,0.0305,0.06597,0.0938
LYO02056,0.0046,0.01016,0.01466
LYO02057,0.00823,0.01811,0.02607
LYO02058,0.00724,0.01595,0.02297
LYO02059,0.01933,0.04213,0.06025
LYO02060,0.05497,0.1171,0.16495
LYO02061,0.12712,0.26229,0.36262
LYO02062,0.00697,0.01536,0.02212
LYO02063,0.02145,0.04669,0.06669
LYO02064,0.0511,0.10908,0.15385
LYO02065,0.00535,0.01179,0.01701
LYO02066,0.00432,0.00953,0.01376
LYO02067,0.00892,0.01961,0.02821
LYO02068,0.00818,0.018,0.02591
LYO02069,0.06723,0.14227,0.19962
LYO02070,0.05439,0.11589,0.16327
LYO02071,0.06318,0.134,0.18824
LYO02072,0.07467,0.15746,0.22045
LYO02073,0.06511,0.13794,0.19367
LYO02074,0.01876,0.04091,0.05851
LYO02075,0.02255,0.04904,0.07
LYO02076,0.08999,0.18843,0.26276
LYO02077,0.00382,0.00844,0.01218
LYO02078,0.02007,0.04374,0.06251
LYO02079,0.00777,0.01711,0.02464
LYO02080,0.01647,0.03599,0.05155
LYO02081,0.07779,0.16378,0.22911
LYO02082,0.0176,0.03843,0.055
LYO02083,0.05315,0.11333,0.15973
LYO02084,0.13098,0.26987,0.37279
LYO02085,0.05201,0.11097,0.15647
LYO02086,0.02572,0.05582,0.07955
LYO02087,0.04043,0.08687,0.12301
LYO02088,0.0036,0.00795,0.01148
LYO02089,0.03608,0.07774,0.11028
LYO02090,0.01916,0.04177,0.05974
LYO02091,0.00623,0.01374,0.0198
LYO02092,0.00734,0.01617,0.02329
LYO02093,0.01422,0.03113,0.04464
LYO02094,0.06717,0.14216,0.19947
LYO02095,0.10316,0.21481,0.29859
LYO02096,0.02229,0.04849,0.06922
LYO02097,0.0251,0.05448,0.07767
LYO02098,0.03632,0.07824,0.11098
LYO02099,0.09008,0.18861,0.263
LYO02100,0.00758,0.01669,0.02403
LYO02101,0.07468,0.15747,0.22048
LYO02102,0.08955,0.18754,0.26154
LYO02103,0.04291,0.09206,0.13023
LYO02104,0.09937,0.20724,0.28833
LYO02105,0.16576,0.3376,0.4626
LYO02106,0.07932,0.16688,0.23335
LYO02107,0.09798,0.20445,0.28455
LYO02108,0.01453,0.03181,0.0456
LYO02109,0.02826,0.06122,0.08714
LYO02110,0.05345,0.11396,0.16061
LYO02111,0.10589,0.22024,0.30595
LYO02112,0.03327,0.07181,0.102
LYO02113,0.0302,0.06533,0.09291
LYO02114,0.12203,0.25224,0.34913
LYO02115,0.01619,0.03538,0.05067
LYO02116,0.01326,0.02905,0.04168
LYO02117,0.09915,0.20679,0.28772
LYO02118,0.03703,0.07974,0.11307
LYO02119,0.03966,0.08525,0.12075
LYO02120,0.05111,0.10912,0.1539
LYO02121,0.04912,0.10499,0.14818
LYO02122,0.02164,0.0471,0.06727
LYO02123,0.00843,0.01855,0.0267
LYO02124,0.02752,0.05963,0.08491
LYO02125,0.00758,0.01668,0.02402
LYO02126,0.02351,0.0511,0.0729
LYO02127,0.03782,0.08139,0.11538
LYO02128,0.00588,0.01298,0.01871
LYO02129,0.04019,0.08636,0.1223
LYO02130,0.01071,0.0235,0.03378
LYO02131,0.01191,0.02611,0.0375
LYO02132,0.0196,0.04272,0.06108
LYO02133,0.0135,0.02957,0.04243
LYO02134,0.03177,0.06865,0.09757
LYO02135,0.0201,0.04379,0.06259
LYO02136,0.02419,0.05254,0.07494
