GID_OBJET,TYPE_ANOMALIE,DATE_DETECTION_parsed,annee_Anomalie,DATE_REPARATION,DATE_REPARATION_parsed,OBJET_DEPOSE_OU_ABANDONNE
410842261,FUITE_SIGNAL_TR,1997-08-13T00:00:00.000Z,1997,14/08/97,1997-08-14T00:00:00.000Z,0
410809952,FUITE_SIGNAL_TR,1997-08-12T00:00:00.000Z,1997,13/08/97,1997-08-13T00:00:00.000Z,-1
410008614,FUITE_SIGNAL_TR,1997-08-16T00:00:00.000Z,1997,16/08/97,1997-08-16T00:00:00.000Z,0
410008614,FUITE_SIGNAL_TR,1997-08-18T00:00:00.000Z,1997,18/08/97,1997-08-18T00:00:00.000Z,0
410003146,FUITE_SIGNAL_TR,1997-08-09T00:00:00.000Z,1997,09/08/97,1997-08-09T00:00:00.000Z,0
410003857,FUITE_SIGNAL_TR,1997-09-09T00:00:00.000Z,1997,09/09/97,1997-09-09T00:00:00.000Z,-1
410041329,FUITE_SIGNAL_TR,1997-09-09T00:00:00.000Z,1997,09/09/97,1997-09-09T00:00:00.000Z,0
410954928,FUITE_SIGNAL_TR,1997-09-15T00:00:00.000Z,1997,18/09/97,1997-09-18T00:00:00.000Z,-1
410119815,FUITE_SIGNAL_TR,1997-09-12T00:00:00.000Z,1997,15/09/97,1997-09-15T00:00:00.000Z,0
410025218,FUITE_SIGNAL_TR,1997-08-07T00:00:00.000Z,1997,07/08/97,1997-08-07T00:00:00.000Z,-1
410029399,FUITE_SIGNAL_TR,1997-09-16T00:00:00.000Z,1997,16/09/97,1997-09-16T00:00:00.000Z,-1
410031898,FUITE_SIGNAL_TR,1997-09-05T00:00:00.000Z,1997,05/09/97,1997-09-05T00:00:00.000Z,-1
410937913,FUITE_SIGNAL_TR,1997-08-26T00:00:00.000Z,1997,26/08/97,1997-08-26T00:00:00.000Z,-1
410010839,FUITE_SIGNAL_TR,1997-08-29T00:00:00.000Z,1997,29/08/97,1997-08-29T00:00:00.000Z,-1
410954906,FUITE_SIGNAL_TR,1997-07-23T00:00:00.000Z,1997,23/07/97,1997-07-23T00:00:00.000Z,-1
410512004,FUITE_SIGNAL_TR,1997-07-15T00:00:00.000Z,1997,18/07/97,1997-07-18T00:00:00.000Z,0
410041265,FUITE_SIGNAL_TR,1997-07-28T00:00:00.000Z,1997,28/07/97,1997-07-28T00:00:00.000Z,0
410000149,FUITE_SIGNAL_TR,1997-08-10T00:00:00.000Z,1997,10/08/97,1997-08-10T00:00:00.000Z,-1
410015734,FUITE_SIGNAL_TR,1998-08-25T00:00:00.000Z,1998,25/08/98,1998-08-25T00:00:00.000Z,0
410001345,FUITE_SIGNAL_TR,1998-09-01T00:00:00.000Z,1998,01/09/98,1998-09-01T00:00:00.000Z,0
410049098,FUITE_SIGNAL_TR,1998-09-02T00:00:00.000Z,1998,02/09/98,1998-09-02T00:00:00.000Z,0
410053036,FUITE_SIGNAL_TR,1998-09-12T00:00:00.000Z,1998,12/09/98,1998-09-12T00:00:00.000Z,0
410053050,FUITE_SIGNAL_TR,1998-09-12T00:00:00.000Z,1998,12/09/98,1998-09-12T00:00:00.000Z,0
410966447,FUITE_SIGNAL_TR,1998-08-31T00:00:00.000Z,1998,31/08/98,1998-08-31T00:00:00.000Z,-1
410076328,FUITE_SIGNAL_TR,1998-09-01T00:00:00.000Z,1998,01/09/98,1998-09-01T00:00:00.000Z,-1
410008520,FUITE_SIGNAL_TR,1998-09-14T00:00:00.000Z,1998,14/09/98,1998-09-14T00:00:00.000Z,-1
410047704,FUITE_SIGNAL_TR,1998-05-29T00:00:00.000Z,1998,29/05/98,1998-05-29T00:00:00.000Z,0
410033469,FUITE_SIGNAL_TR,1998-06-19T00:00:00.000Z,1998,19/06/98,1998-06-19T00:00:00.000Z,-1
410031106,FUITE_SIGNAL_TR,1998-06-19T00:00:00.000Z,1998,19/06/98,1998-06-19T00:00:00.000Z,0
410515912,FUITE_SIGNAL_TR,2007-09-13T00:00:00.000Z,2007,13/09/07,2007-09-13T00:00:00.000Z,-1
410087391,FUITE_SIGNAL_TR,1998-07-06T00:00:00.000Z,1998,06/07/98,1998-07-06T00:00:00.000Z,-1
410009076,FUITE_SIGNAL_TR,1998-07-06T00:00:00.000Z,1998,06/07/98,1998-07-06T00:00:00.000Z,0
410012298,FUITE_SIGNAL_TR,1998-07-15T00:00:00.000Z,1998,15/07/98,1998-07-15T00:00:00.000Z,0
410071194,FUITE_SIGNAL_TR,1998-07-06T00:00:00.000Z,1998,06/07/98,1998-07-06T00:00:00.000Z,0
410811691,FUITE_SIGNAL_TR,1998-07-28T00:00:00.000Z,1998,28/07/98,1998-07-28T00:00:00.000Z,0
410009429,FUITE_SIGNAL_TR,1998-08-13T00:00:00.000Z,1998,13/08/98,1998-08-13T00:00:00.000Z,-1
410024018,FUITE_SIGNAL_TR,1996-09-02T00:00:00.000Z,1996,12/09/96,1996-09-12T00:00:00.000Z,-1
410015652,FUITE_SIGNAL_TR,1996-09-06T00:00:00.000Z,1996,06/09/96,1996-09-06T00:00:00.000Z,0
410027302,FUITE_SIGNAL_TR,1996-08-25T00:00:00.000Z,1996,25/08/96,1996-08-25T00:00:00.000Z,0
410023157,FUITE_SIGNAL_TR,1996-09-08T00:00:00.000Z,1996,09/09/96,1996-09-09T00:00:00.000Z,0
410023157,FUITE_SIGNAL_TR,1996-09-09T00:00:00.000Z,1996,13/09/96,1996-09-13T00:00:00.000Z,0
410015856,FUITE_SIGNAL_TR,1996-07-22T00:00:00.000Z,1996,23/07/96,1996-07-23T00:00:00.000Z,0
410000058,FUITE_SIGNAL_TR,1996-07-02T00:00:00.000Z,1996,02/07/96,1996-07-02T00:00:00.000Z,0
410029889,FUITE_SIGNAL_TR,1996-08-25T00:00:00.000Z,1996,25/08/96,1996-08-25T00:00:00.000Z,0
410033902,FUITE_SIGNAL_TR,1996-09-12T00:00:00.000Z,1996,12/09/96,1996-09-12T00:00:00.000Z,-1
410025657,FUITE_SIGNAL_TR,1996-09-11T00:00:00.000Z,1996,13/09/96,1996-09-13T00:00:00.000Z,0
410022839,FUITE_SIGNAL_TR,1996-09-16T00:00:00.000Z,1996,16/09/96,1996-09-16T00:00:00.000Z,0
410043995,FUITE_SIGNAL_TR,1994-09-01T00:00:00.000Z,1994,01/09/94,1994-09-01T00:00:00.000Z,0
410043995,FUITE_SIGNAL_TR,1995-11-20T00:00:00.000Z,1995,21/11/95,1995-11-21T00:00:00.000Z,0
410043995,FUITE_SIGNAL_TR,1995-10-04T00:00:00.000Z,1995,11/10/95,1995-10-11T00:00:00.000Z,0
410043985,FUITE_SIGNAL_TR,1980-02-01T00:00:00.000Z,1980,01/02/80,1980-02-01T00:00:00.000Z,0
410043984,FUITE_SIGNAL_TR,1987-10-01T00:00:00.000Z,1987,01/10/87,1987-10-01T00:00:00.000Z,-1
410043963,FUITE_SIGNAL_TR,1986-10-01T00:00:00.000Z,1986,01/10/86,1986-10-01T00:00:00.000Z,0
410044041,FUITE_SIGNAL_TR,1995-12-21T00:00:00.000Z,1995,21/12/95,1995-12-21T00:00:00.000Z,0
410043995,FUITE_SIGNAL_TR,1996-06-24T00:00:00.000Z,1996,24/06/96,1996-06-24T00:00:00.000Z,0
410044165,FUITE_SIGNAL_TR,1980-03-01T00:00:00.000Z,1980,01/03/80,1980-03-01T00:00:00.000Z,0
410044033,FUITE_SIGNAL_TR,1977-11-01T00:00:00.000Z,1977,01/11/77,1977-11-01T00:00:00.000Z,-1
410044112,FUITE_SIGNAL_TR,1976-11-01T00:00:00.000Z,1976,01/11/76,1976-11-01T00:00:00.000Z,-1
410044191,FUITE_SIGNAL_TR,1993-05-01T00:00:00.000Z,1993,01/05/93,1993-05-01T00:00:00.000Z,0
410044120,FUITE_SIGNAL_TR,1972-11-01T00:00:00.000Z,1972,01/11/72,1972-11-01T00:00:00.000Z,-1
410042289,FUITE_SIGNAL_TR,1996-10-25T00:00:00.000Z,1996,06/12/96,1996-12-06T00:00:00.000Z,0
410020217,FUITE_SIGNAL_TR,1996-10-31T00:00:00.000Z,1996,31/10/96,1996-10-31T00:00:00.000Z,0
410003175,FUITE_SIGNAL_TR,1996-10-25T00:00:00.000Z,1996,25/10/96,1996-10-25T00:00:00.000Z,0
410019904,FUITE_SIGNAL_TR,1996-06-11T00:00:00.000Z,1996,20/06/96,1996-06-20T00:00:00.000Z,0
410004436,FUITE_SIGNAL_TR,1996-11-19T00:00:00.000Z,1996,19/11/96,1996-11-19T00:00:00.000Z,-1
410018295,FUITE_SIGNAL_TR,1996-11-26T00:00:00.000Z,1996,26/11/96,1996-11-26T00:00:00.000Z,-1
410016983,FUITE_SIGNAL_TR,1996-11-25T00:00:00.000Z,1996,25/11/96,1996-11-25T00:00:00.000Z,-1
410029036,FUITE_SIGNAL_TR,1996-10-11T00:00:00.000Z,1996,11/10/96,1996-10-11T00:00:00.000Z,-1
410028112,FUITE_SIGNAL_TR,1996-11-13T00:00:00.000Z,1996,13/11/96,1996-11-13T00:00:00.000Z,-1
410026631,FUITE_SIGNAL_TR,1996-11-23T00:00:00.000Z,1996,23/11/96,1996-11-23T00:00:00.000Z,-1
410028115,FUITE_SIGNAL_TR,1996-10-10T00:00:00.000Z,1996,10/10/96,1996-10-10T00:00:00.000Z,-1
410028350,FUITE_SIGNAL_TR,1996-10-19T00:00:00.000Z,1996,19/10/96,1996-10-19T00:00:00.000Z,-1
410006722,FUITE_SIGNAL_TR,1996-11-22T00:00:00.000Z,1996,22/11/96,1996-11-22T00:00:00.000Z,0
410026707,FUITE_SIGNAL_TR,1996-11-01T00:00:00.000Z,1996,01/11/96,1996-11-01T00:00:00.000Z,0
410012677,FUITE_SIGNAL_TR,1996-11-23T00:00:00.000Z,1996,23/11/96,1996-11-23T00:00:00.000Z,-1
410010982,FUITE_SIGNAL_TR,1996-10-21T00:00:00.000Z,1996,21/10/96,1996-10-21T00:00:00.000Z,0
410009284,FUITE_SIGNAL_TR,1996-10-03T00:00:00.000Z,1996,03/10/96,1996-10-03T00:00:00.000Z,-1
410017062,FUITE_SIGNAL_TR,1996-11-21T00:00:00.000Z,1996,21/11/96,1996-11-21T00:00:00.000Z,-1
410021659,FUITE_SIGNAL_TR,1996-09-27T00:00:00.000Z,1996,27/09/96,1996-09-27T00:00:00.000Z,0
410508200,FUITE_SIGNAL_TR,1996-10-14T00:00:00.000Z,1996,11/10/96,1996-10-11T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-06-14T00:00:00.000Z,2000,14/06/00,2000-06-14T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-06-26T00:00:00.000Z,2000,26/06/00,2000-06-26T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2001-04-12T00:00:00.000Z,2001,12/04/01,2001-04-12T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-06-09T00:00:00.000Z,2000,09/06/00,2000-06-09T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-06-02T00:00:00.000Z,2000,02/06/00,2000-06-02T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-11-09T00:00:00.000Z,2000,09/11/00,2000-11-09T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-10-26T00:00:00.000Z,2000,26/10/00,2000-10-26T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-08-22T00:00:00.000Z,2000,22/08/00,2000-08-22T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2001-03-06T00:00:00.000Z,2001,06/03/01,2001-03-06T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-06-02T00:00:00.000Z,2000,02/06/00,2000-06-02T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-07-26T00:00:00.000Z,2000,26/07/00,2000-07-26T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2000-08-16T00:00:00.000Z,2000,16/08/00,2000-08-16T00:00:00.000Z,-1
410106397,FUITE_SIGNAL_TR,2001-08-14T00:00:00.000Z,2001,14/08/01,2001-08-14T00:00:00.000Z,-1
410106394,FUITE_SIGNAL_TR,2000-09-25T00:00:00.000Z,2000,25/09/00,2000-09-25T00:00:00.000Z,-1
410106390,FUITE_SIGNAL_TR,2000-06-08T00:00:00.000Z,2000,08/06/00,2000-06-08T00:00:00.000Z,-1
410106390,FUITE_SIGNAL_TR,2000-05-25T00:00:00.000Z,2000,25/05/00,2000-05-25T00:00:00.000Z,-1
410106390,FUITE_SIGNAL_TR,2000-05-15T00:00:00.000Z,2000,15/05/00,2000-05-15T00:00:00.000Z,-1
410105976,FUITE_SIGNAL_TR,2001-09-12T00:00:00.000Z,2001,12/09/01,2001-09-12T00:00:00.000Z,-1
410105213,FUITE_SIGNAL_TR,2001-04-30T00:00:00.000Z,2001,30/04/01,2001-04-30T00:00:00.000Z,-1
410105213,FUITE_SIGNAL_TR,2001-01-20T00:00:00.000Z,2001,20/01/01,2001-01-20T00:00:00.000Z,-1
410105213,FUITE_SIGNAL_TR,2001-01-22T00:00:00.000Z,2001,22/01/01,2001-01-22T00:00:00.000Z,-1
410105213,FUITE_SIGNAL_TR,2001-05-30T00:00:00.000Z,2001,30/05/01,2001-05-30T00:00:00.000Z,-1
410105287,FUITE_SIGNAL_TR,2000-10-16T00:00:00.000Z,2000,16/10/00,2000-10-16T00:00:00.000Z,0
410105325,FUITE_SIGNAL_TR,2000-12-24T00:00:00.000Z,2000,24/12/00,2000-12-24T00:00:00.000Z,0
410071194,FUITE_SIGNAL_TR,1999-06-16T00:00:00.000Z,1999,16/06/99,1999-06-16T00:00:00.000Z,0
410071194,FUITE_SIGNAL_TR,1999-06-14T00:00:00.000Z,1999,14/06/99,1999-06-14T00:00:00.000Z,0
410045071,FUITE_SIGNAL_TR,1999-06-19T00:00:00.000Z,1999,19/06/99,1999-06-19T00:00:00.000Z,0
410517776,FUITE_SIGNAL_TR,1999-06-13T00:00:00.000Z,1999,13/06/99,1999-06-13T00:00:00.000Z,-1
410015528,FUITE_SIGNAL_TR,1999-06-14T00:00:00.000Z,1999,14/06/99,1999-06-14T00:00:00.000Z,-1
410007380,FUITE_SIGNAL_TR,1999-03-31T00:00:00.000Z,1999,31/03/99,1999-03-31T00:00:00.000Z,0
410052738,FUITE_SIGNAL_TR,1999-07-17T00:00:00.000Z,1999,17/07/99,1999-07-17T00:00:00.000Z,-1
410046758,FUITE_SIGNAL_TR,1999-07-13T00:00:00.000Z,1999,13/07/99,1999-07-13T00:00:00.000Z,0
410005201,FUITE_SIGNAL_TR,1999-07-19T00:00:00.000Z,1999,19/07/99,1999-07-19T00:00:00.000Z,0
410028032,FUITE_SIGNAL_TR,1999-07-05T00:00:00.000Z,1999,05/07/99,1999-07-05T00:00:00.000Z,-1
410023174,FUITE_SIGNAL_TR,1999-07-11T00:00:00.000Z,1999,11/07/99,1999-07-11T00:00:00.000Z,-1
410043615,FUITE_SIGNAL_TR,1999-07-11T00:00:00.000Z,1999,11/07/99,1999-07-11T00:00:00.000Z,-1
410801422,FUITE_SIGNAL_TR,1999-07-11T00:00:00.000Z,1999,11/07/99,1999-07-11T00:00:00.000Z,-1
410066533,FUITE_SIGNAL_TR,1998-12-29T00:00:00.000Z,1998,29/12/98,1998-12-29T00:00:00.000Z,0
410029977,FUITE_SIGNAL_TR,1999-08-29T00:00:00.000Z,1999,29/08/99,1999-08-29T00:00:00.000Z,0
410031248,FUITE_SIGNAL_TR,1999-08-10T00:00:00.000Z,1999,10/08/99,1999-08-10T00:00:00.000Z,0
410069060,FUITE_SIGNAL_TR,2000-01-01T00:00:00.000Z,2000,01/01/00,2000-01-01T00:00:00.000Z,0
410046592,FUITE_SIGNAL_TR,1999-09-22T00:00:00.000Z,1999,22/09/99,1999-09-22T00:00:00.000Z,0
410046733,FUITE_SIGNAL_TR,1999-09-27T00:00:00.000Z,1999,27/09/99,1999-09-27T00:00:00.000Z,-1
410842261,FUITE_SIGNAL_TR,1999-08-25T00:00:00.000Z,1999,25/08/99,1999-08-25T00:00:00.000Z,0
410051549,FUITE_SIGNAL_TR,1999-08-28T00:00:00.000Z,1999,28/08/99,1999-08-28T00:00:00.000Z,-1
410009325,FUITE_SIGNAL_TR,2000-12-04T00:00:00.000Z,2000,04/12/00,2000-12-04T00:00:00.000Z,0
410015454,FUITE_SIGNAL_TR,2000-12-07T00:00:00.000Z,2000,07/12/00,2000-12-07T00:00:00.000Z,-1
410010285,FUITE_SIGNAL_TR,2000-11-19T00:00:00.000Z,2000,19/11/00,2000-11-19T00:00:00.000Z,-1
410035196,FUITE_SIGNAL_TR,2000-11-21T00:00:00.000Z,2000,21/11/00,2000-11-21T00:00:00.000Z,-1
410023286,FUITE_SIGNAL_TR,2000-10-03T00:00:00.000Z,2000,03/10/00,2000-10-03T00:00:00.000Z,0
410032233,FUITE_SIGNAL_TR,2000-10-06T00:00:00.000Z,2000,06/10/00,2000-10-06T00:00:00.000Z,-1
410045808,FUITE_SIGNAL_TR,2000-10-18T00:00:00.000Z,2000,18/10/00,2000-10-18T00:00:00.000Z,0
410017747,FUITE_SIGNAL_TR,2000-10-20T00:00:00.000Z,2000,20/10/00,2000-10-20T00:00:00.000Z,0
410044472,FUITE_SIGNAL_TR,2000-10-20T00:00:00.000Z,2000,20/10/00,2000-10-20T00:00:00.000Z,0
410038824,FUITE_SIGNAL_TR,2000-10-22T00:00:00.000Z,2000,22/10/00,2000-10-22T00:00:00.000Z,0
410023995,FUITE_SIGNAL_TR,2000-10-24T00:00:00.000Z,2000,24/10/00,2000-10-24T00:00:00.000Z,0
410015749,FUITE_SIGNAL_TR,2000-10-25T00:00:00.000Z,2000,25/10/00,2000-10-25T00:00:00.000Z,0
410017276,FUITE_SIGNAL_TR,2000-10-25T00:00:00.000Z,2000,25/10/00,2000-10-25T00:00:00.000Z,0
410025376,FUITE_SIGNAL_TR,2000-10-26T00:00:00.000Z,2000,26/10/00,2000-10-26T00:00:00.000Z,-1
410015603,FUITE_SIGNAL_TR,2000-10-26T00:00:00.000Z,2000,26/10/00,2000-10-26T00:00:00.000Z,0
410014356,FUITE_SIGNAL_TR,2000-11-28T00:00:00.000Z,2000,28/11/00,2000-11-28T00:00:00.000Z,-1
410007203,FUITE_SIGNAL_TR,2000-11-28T00:00:00.000Z,2000,28/11/00,2000-11-28T00:00:00.000Z,0
410010577,FUITE_SIGNAL_TR,2002-01-07T00:00:00.000Z,2002,07/01/02,2002-01-07T00:00:00.000Z,-1
410111842,FUITE_SIGNAL_TR,2002-01-16T00:00:00.000Z,2002,16/01/02,2002-01-16T00:00:00.000Z,0
410014309,FUITE_SIGNAL_TR,2000-12-04T00:00:00.000Z,2000,04/12/00,2000-12-04T00:00:00.000Z,-1
410504908,FUITE_SIGNAL_TR,2001-12-20T00:00:00.000Z,2001,20/12/01,2001-12-20T00:00:00.000Z,0
410924022,FUITE_SIGNAL_TR,2000-12-16T00:00:00.000Z,2000,16/12/00,2000-12-16T00:00:00.000Z,-1
410037143,FUITE_SIGNAL_TR,2002-01-15T00:00:00.000Z,2002,15/01/02,2002-01-15T00:00:00.000Z,-1
410041071,FUITE_SIGNAL_TR,2002-01-15T00:00:00.000Z,2002,15/01/02,2002-01-15T00:00:00.000Z,0
410029873,FUITE_SIGNAL_TR,2002-01-18T00:00:00.000Z,2002,18/01/02,2002-01-18T00:00:00.000Z,0
410012610,FUITE_SIGNAL_TR,2002-01-18T00:00:00.000Z,2002,18/01/02,2002-01-18T00:00:00.000Z,-1
410027544,FUITE_SIGNAL_TR,2001-12-18T00:00:00.000Z,2001,18/12/01,2001-12-18T00:00:00.000Z,-1
410509478,FUITE_SIGNAL_TR,2001-12-13T00:00:00.000Z,2001,13/12/01,2001-12-13T00:00:00.000Z,-1
410002252,FUITE_SIGNAL_TR,2001-12-05T00:00:00.000Z,2001,05/12/01,2001-12-05T00:00:00.000Z,-1
413506660,FUITE_SIGNAL_TR,2001-12-06T00:00:00.000Z,2001,06/12/01,2001-12-06T00:00:00.000Z,-1
410508698,FUITE_SIGNAL_TR,2001-12-06T00:00:00.000Z,2001,06/12/01,2001-12-06T00:00:00.000Z,-1
410509490,FUITE_SIGNAL_TR,2001-11-23T00:00:00.000Z,2001,23/11/01,2001-11-23T00:00:00.000Z,0
410815561,FUITE_SIGNAL_TR,2001-12-21T00:00:00.000Z,2001,21/12/01,2001-12-21T00:00:00.000Z,0
410037296,FUITE_SIGNAL_TR,2001-12-27T00:00:00.000Z,2001,27/12/01,2001-12-27T00:00:00.000Z,-1
410029946,FUITE_SIGNAL_TR,2001-12-28T00:00:00.000Z,2001,28/12/01,2001-12-28T00:00:00.000Z,0
410104091,FUITE_SIGNAL_TR,2000-05-12T00:00:00.000Z,2000,12/05/00,2000-05-12T00:00:00.000Z,0
410105068,FUITE_SIGNAL_TR,2000-04-11T00:00:00.000Z,2000,11/04/00,2000-04-11T00:00:00.000Z,0
410105037,FUITE_SIGNAL_TR,2001-09-06T00:00:00.000Z,2001,06/09/01,2001-09-06T00:00:00.000Z,-1
410104938,FUITE_SIGNAL_TR,2000-11-29T00:00:00.000Z,2000,29/11/00,2000-11-29T00:00:00.000Z,-1
410104908,FUITE_SIGNAL_TR,2000-09-21T00:00:00.000Z,2000,21/09/00,2000-09-21T00:00:00.000Z,0
410104977,FUITE_SIGNAL_TR,2000-12-22T00:00:00.000Z,2000,22/12/00,2000-12-22T00:00:00.000Z,0
410104851,FUITE_SIGNAL_TR,2000-12-07T00:00:00.000Z,2000,07/12/00,2000-12-07T00:00:00.000Z,0
410104849,FUITE_SIGNAL_TR,2000-08-04T00:00:00.000Z,2000,04/08/00,2000-08-04T00:00:00.000Z,-1
410104849,FUITE_SIGNAL_TR,2000-08-11T00:00:00.000Z,2000,11/08/00,2000-08-11T00:00:00.000Z,-1
410114570,FUITE_SIGNAL_TR,2000-05-30T00:00:00.000Z,2000,30/05/00,2000-05-30T00:00:00.000Z,0
410104954,FUITE_SIGNAL_TR,2001-09-19T00:00:00.000Z,2001,19/09/01,2001-09-19T00:00:00.000Z,0
410105459,FUITE_SIGNAL_TR,2000-08-09T00:00:00.000Z,2000,09/08/00,2000-08-09T00:00:00.000Z,0
416003687,FUITE_SIGNAL_TR,2001-04-13T00:00:00.000Z,2001,13/04/01,2001-04-13T00:00:00.000Z,-1
410105394,FUITE_SIGNAL_TR,2001-05-23T00:00:00.000Z,2001,23/05/01,2001-05-23T00:00:00.000Z,-1
416003356,FUITE_SIGNAL_TR,2000-09-26T00:00:00.000Z,2000,26/09/00,2000-09-26T00:00:00.000Z,-1
416003356,FUITE_SIGNAL_TR,2001-08-06T00:00:00.000Z,2001,06/08/01,2001-08-06T00:00:00.000Z,-1
410105720,FUITE_SIGNAL_TR,2001-04-11T00:00:00.000Z,2001,11/04/01,2001-04-11T00:00:00.000Z,-1
416004070,FUITE_SIGNAL_TR,2000-04-11T00:00:00.000Z,2000,11/04/00,2000-04-11T00:00:00.000Z,0
410105819,FUITE_SIGNAL_TR,2000-12-24T00:00:00.000Z,2000,24/12/00,2000-12-24T00:00:00.000Z,0
410104707,FUITE_SIGNAL_TR,2001-02-15T00:00:00.000Z,2001,15/02/01,2001-02-15T00:00:00.000Z,0
412000317,FUITE_SIGNAL_TR,2000-07-18T00:00:00.000Z,2000,18/07/00,2000-07-18T00:00:00.000Z,0
412000317,FUITE_SIGNAL_TR,2000-10-11T00:00:00.000Z,2000,11/10/00,2000-10-11T00:00:00.000Z,0
410002428,FUITE_SIGNAL_TR,1999-08-31T00:00:00.000Z,1999,31/08/99,1999-08-31T00:00:00.000Z,-1
410507855,FUITE_SIGNAL_TR,1999-08-03T00:00:00.000Z,1999,03/08/99,1999-08-03T00:00:00.000Z,-1
410025341,FUITE_SIGNAL_TR,1999-08-24T00:00:00.000Z,1999,24/08/99,1999-08-24T00:00:00.000Z,0
410027468,FUITE_SIGNAL_TR,1999-08-19T00:00:00.000Z,1999,19/08/99,1999-08-19T00:00:00.000Z,0
410042666,FUITE_SIGNAL_TR,1999-08-18T00:00:00.000Z,1999,18/08/99,1999-08-18T00:00:00.000Z,-1
410040215,FUITE_SIGNAL_TR,1999-08-03T00:00:00.000Z,1999,03/08/99,1999-08-03T00:00:00.000Z,0
410027611,FUITE_SIGNAL_TR,1999-08-20T00:00:00.000Z,1999,20/08/99,1999-08-20T00:00:00.000Z,0
410022146,FUITE_SIGNAL_TR,1999-08-31T00:00:00.000Z,1999,31/08/99,1999-08-31T00:00:00.000Z,-1
410922942,FUITE_SIGNAL_TR,1999-07-19T00:00:00.000Z,1999,19/07/99,1999-07-19T00:00:00.000Z,-1
410051550,FUITE_SIGNAL_TR,1999-07-24T00:00:00.000Z,1999,24/07/99,1999-07-24T00:00:00.000Z,-1
410052360,FUITE_SIGNAL_TR,1999-07-23T00:00:00.000Z,1999,23/07/99,1999-07-23T00:00:00.000Z,-1
410051843,FUITE_SIGNAL_TR,1999-07-30T00:00:00.000Z,1999,30/07/99,1999-07-30T00:00:00.000Z,0
410031391,FUITE_SIGNAL_TR,1999-07-20T00:00:00.000Z,1999,20/07/99,1999-07-20T00:00:00.000Z,0
410023174,FUITE_SIGNAL_TR,1999-08-04T00:00:00.000Z,1999,04/08/99,1999-08-04T00:00:00.000Z,-1
410071194,FUITE_SIGNAL_TR,1999-07-26T00:00:00.000Z,1999,26/07/99,1999-07-26T00:00:00.000Z,0
410517776,FUITE_SIGNAL_TR,1999-07-23T00:00:00.000Z,1999,23/07/99,1999-07-23T00:00:00.000Z,-1
410041238,FUITE_SIGNAL_TR,1999-07-23T00:00:00.000Z,1999,23/07/99,1999-07-23T00:00:00.000Z,0
410048377,FUITE_SIGNAL_TR,1999-07-21T00:00:00.000Z,1999,21/07/99,1999-07-21T00:00:00.000Z,-1
410503454,FUITE_SIGNAL_TR,1999-08-20T00:00:00.000Z,1999,20/08/99,1999-08-20T00:00:00.000Z,0
410052470,FUITE_SIGNAL_TR,1999-08-06T00:00:00.000Z,1999,06/08/99,1999-08-06T00:00:00.000Z,-1
410033526,FUITE_SIGNAL_TR,2000-11-27T00:00:00.000Z,2000,27/11/00,2000-11-27T00:00:00.000Z,-1
410036549,FUITE_SIGNAL_TR,2000-11-27T00:00:00.000Z,2000,27/11/00,2000-11-27T00:00:00.000Z,-1
410030330,FUITE_SIGNAL_TR,2000-11-27T00:00:00.000Z,2000,27/11/00,2000-11-27T00:00:00.000Z,0
410082518,FUITE_SIGNAL_TR,2000-11-28T00:00:00.000Z,2000,28/11/00,2000-11-28T00:00:00.000Z,0
410040723,FUITE_SIGNAL_TR,2000-11-28T00:00:00.000Z,2000,28/11/00,2000-11-28T00:00:00.000Z,0
410015364,FUITE_SIGNAL_TR,2000-11-27T00:00:00.000Z,2000,27/11/00,2000-11-27T00:00:00.000Z,0
410026113,FUITE_SIGNAL_TR,2000-11-22T00:00:00.000Z,2000,22/11/00,2000-11-22T00:00:00.000Z,0
410003917,FUITE_SIGNAL_TR,2000-11-29T00:00:00.000Z,2000,29/11/00,2000-11-29T00:00:00.000Z,-1
410004958,FUITE_SIGNAL_TR,2000-11-26T00:00:00.000Z,2000,26/11/00,2000-11-26T00:00:00.000Z,0
410053183,FUITE_SIGNAL_TR,2000-11-10T00:00:00.000Z,2000,10/11/00,2000-11-10T00:00:00.000Z,0
410080434,FUITE_SIGNAL_TR,2000-11-08T00:00:00.000Z,2000,08/11/00,2000-11-08T00:00:00.000Z,-1
410026631,FUITE_SIGNAL_TR,2000-11-18T00:00:00.000Z,2000,18/11/00,2000-11-18T00:00:00.000Z,-1
410006499,FUITE_SIGNAL_TR,2000-11-17T00:00:00.000Z,2000,17/11/00,2000-11-17T00:00:00.000Z,-1
